id,Machine failure pred,Probalitity Failure
136621,0,0.00327367407227427
136622,0,0.002011094298984776
136623,0,0.001039159550560621
136624,0,0.001477330322279918
136625,0,0.0038953548552977057
136626,0,0.00037208839856172433
136627,0,0.0033565032824414516
136628,0,0.00258326338454183
136629,0,0.00040564128660876183
136630,0,0.0010688467884239355
136631,0,0.0065798548736794955
136632,0,0.0038660149158047125
136633,0,0.0017036970559988686
136634,0,0.0015271392596436634
136635,0,0.012270933576944908
136636,0,0.012447656459808025
136637,0,0.0034752836181274464
136638,1,0.9962917638900023
136639,0,0.005844390853591345
136640,0,0.01177204464430163
136641,0,0.0018816136844879475
136642,0,0.002001338564742692
136643,0,0.03660053490091964
136644,0,0.0010237410593511003
136645,0,0.001128818698558665
136646,0,0.0010112368798971159
136647,0,0.010575757727734832
136648,0,0.017865683826244108
136649,0,0.002019573314873177
136650,0,0.004925268771004844
136651,0,0.0009899135110621013
136652,1,0.9875497760676504
136653,0,0.0015935074910228553
136654,0,0.001732017329630085
136655,0,0.005574419375661435
136656,0,0.004361441405791409
136657,0,0.004226550716919895
136658,0,0.0016800863528412609
136659,0,0.0023169045299377407
136660,0,0.0016594801384486194
136661,0,0.004122558164537297
136662,0,0.011724276138508908
136663,0,0.0026122559700084273
136664,0,0.017174911468777428
136665,0,0.0016290239864693344
136666,0,0.0004197689667705157
136667,0,0.016897883634783707
136668,0,0.003355527186237348
136669,0,0.002583189266372989
136670,0,0.004718570268136869
136671,0,0.0019782054429608093
136672,0,0.0020043124722584826
136673,0,0.0013291432706323044
136674,0,0.0006629377275056062
136675,0,0.002863307211914593
136676,0,0.00290425712510882
136677,0,0.003648832723246732
136678,0,0.0012677915262348984
136679,0,0.002318597974422525
136680,0,0.007285418831822525
136681,0,0.0019029921350210634
136682,0,0.001916949255363028
136683,0,0.0019801005284786712
136684,0,0.004441567166815587
136685,0,0.01334155525517466
136686,0,0.002826065013484679
136687,0,0.005663586592110416
136688,0,0.005502167143264772
136689,0,0.006216270329378929
136690,0,0.002644435866878345
136691,0,0.012918996494977414
136692,0,0.002815328022238087
136693,0,0.0007577588817103568
136694,0,0.0009869080661006056
136695,0,0.001846171611169034
136696,0,0.0058613635028007425
136697,0,0.0005238401086309943
136698,0,0.0061429473893458795
136699,0,0.004074977590403601
136700,0,0.0012573651805122303
136701,0,0.0022549578279029724
136702,0,0.001346963414132003
136703,0,0.008905502911095287
136704,0,0.0006958655396375084
136705,0,0.0007367446409621024
136706,0,0.0015306412735785898
136707,0,0.003184760533605126
136708,0,0.010623443534610906
136709,0,0.0001884302074653228
136710,0,0.0021052708683468885
136711,0,0.003735762917953839
136712,0,0.00048197499896022154
136713,0,0.0021335335497330342
136714,0,0.013786309455203287
136715,0,0.005783890402331371
136716,0,0.0017640453642609572
136717,0,0.005114297904269021
136718,0,0.015436186915641937
136719,0,0.0025926257683528855
136720,0,0.00019299597530860656
136721,0,0.0018347712336777263
136722,0,0.0012499797575797854
136723,0,0.0016894784760858375
136724,0,0.0020237439834391237
136725,0,0.0026459443480336808
136726,0,0.0013816426781803636
136727,0,0.0015384706806989155
136728,0,0.0010018515915134962
136729,0,0.0031853790100684898
136730,0,0.001164547641875074
136731,0,0.009391208482716637
136732,0,0.0022212841599402425
136733,0,0.001802967476391137
136734,0,0.0019395707722598182
136735,0,0.001710232549898458
136736,0,0.00292905828444303
136737,0,0.0012107192821157636
136738,0,0.001772592035450863
136739,0,0.006809891002131635
136740,0,0.0021045282176556657
136741,0,0.020114603977325653
136742,0,0.0029513733823400353
136743,0,0.00268511416977715
136744,0,0.0023485594018790293
136745,0,0.005920521564546926
136746,0,0.0023441926901712896
136747,0,0.001891398480276299
136748,0,0.0010307657111033293
136749,0,0.0008085027820119905
136750,0,0.003164300060277375
136751,0,0.0021047067281468566
136752,0,0.000910328470254393
136753,0,0.014331341553917156
136754,0,0.002426867098783109
136755,0,0.008978680898610326
136756,0,0.0009199254662173371
136757,0,0.011118385270942895
136758,0,0.001800962122829868
136759,0,0.002478440761691158
136760,0,0.0013921199310135523
136761,0,0.0009566523543317776
136762,0,0.024760405918788343
136763,0,0.0029763066553693453
136764,0,0.0017309843461346245
136765,0,0.002918083810168758
136766,0,0.0034373912483742085
136767,0,0.007403834583798852
136768,0,0.001287375670608645
136769,0,0.002457650752586685
136770,0,0.0019705227596509348
136771,0,0.00391181177099023
136772,0,0.01440845408776154
136773,0,0.0011230247411403063
136774,0,0.001407587873803948
136775,0,0.009283935825186622
136776,0,0.0006194017623113124
136777,0,0.0017404049413212925
136778,0,0.0027779463793127395
136779,0,0.0022483207651615824
136780,0,0.000675328057745061
136781,0,0.005327415465807166
136782,0,0.0026455758502157262
136783,0,0.00036418459760571544
136784,0,0.0011549534327804593
136785,0,0.0037928412497839604
136786,0,0.002707785277970737
136787,0,0.004392797776180381
136788,0,0.013685854306937795
136789,0,0.0022103381007806885
136790,0,0.0007728455602267978
136791,0,0.002522383529262622
136792,0,0.004368396493736826
136793,0,0.001313193732088831
136794,0,0.005142004588966852
136795,0,0.0037291212906185403
136796,0,0.003156875382118865
136797,0,0.003264106177013952
136798,0,0.00485755814506518
136799,0,0.003238725862149583
136800,0,0.001955035620633991
136801,0,0.0016874005298180435
136802,0,0.002371077198239378
136803,0,0.001512554653376326
136804,0,0.0016886885627206275
136805,0,0.0033997411534278615
136806,0,0.0007913479889732354
136807,0,0.0018302471392445047
136808,0,0.002312118348176316
136809,0,0.0009826610154333739
136810,0,0.005769826809797503
136811,0,0.006457359791940028
136812,0,0.0006025965983100155
136813,0,0.01885762553629618
136814,0,0.003039561661724252
136815,0,0.0006948803700741984
136816,0,0.0009490649507818527
136817,0,0.0012515573983159702
136818,0,0.005209605197066999
136819,0,0.0007267581833764995
136820,0,0.0008809940303642772
136821,0,0.001109604909123568
136822,0,0.012860337714845375
136823,0,0.0016232339445738705
136824,0,0.0007348684224635086
136825,0,0.0017708355464345976
136826,1,0.9969674799988678
136827,0,0.00045294207691507437
136828,0,0.0011316562371436977
136829,0,0.003939382790015634
136830,0,0.0026899639321817377
136831,0,0.0011053054579528068
136832,0,0.0024364404332413727
136833,0,0.0009240553697160711
136834,1,0.9989437036324932
136835,0,0.002391313164075776
136836,0,0.0024082357274568555
136837,0,0.001815807208766945
136838,0,0.0023443864036475073
136839,0,0.0007589640070598654
136840,0,0.0023821694917398784
136841,0,0.004480748423089339
136842,0,0.002740371056301592
136843,0,0.0014381491577948465
136844,0,0.003595557925764863
136845,0,0.0022926951516808636
136846,0,0.0019023298401244638
136847,0,0.0007478988613209145
136848,0,0.0015315460394419438
136849,0,0.002647330703806002
136850,0,0.003041427412568979
136851,0,0.0017195486989231852
136852,0,0.004011393200145197
136853,0,0.00488379836548333
136854,0,0.0019639959524773887
136855,0,0.003627512424746912
136856,0,0.018235688730239327
136857,0,0.003595492003391929
136858,0,0.0020348554332095927
136859,0,0.001013378622467957
136860,0,0.0015094898545193775
136861,0,0.0008450338382592101
136862,0,0.005477921621640794
136863,0,0.0006139431906374283
136864,0,0.0004545469795076424
136865,0,0.0027057159044042967
136866,0,0.003162431978494589
136867,0,0.0075071932377223935
136868,0,0.0012592456900353142
136869,0,0.0024578785930122484
136870,0,0.002916062847040459
136871,0,0.0009437850995443794
136872,0,0.0031957416310554143
136873,0,0.0009508234084402878
136874,0,0.0005977613682178832
136875,0,0.0013427620838037352
136876,0,0.0010815821099147843
136877,0,0.0036057896101154077
136878,0,0.0005824087691812245
136879,0,0.005478441021735926
136880,0,0.0032329742329397023
136881,0,0.0025658540192380714
136882,0,0.0008576446156125868
136883,0,0.0010297257989007815
136884,0,0.001891911365130164
136885,0,0.016094661923962764
136886,0,0.0015138831392925208
136887,0,0.001793646834325333
136888,0,0.0046763710846457265
136889,0,0.0025609118284872865
136890,0,0.002275769721154266
136891,0,0.002468362083305116
136892,0,0.0016261306528883193
136893,0,0.002048318873616075
136894,0,0.0007017742017572165
136895,0,0.0018337545269924997
136896,0,0.001135447193972367
136897,0,0.004785842646765149
136898,0,0.0021409062781090897
136899,0,0.0016607674962289215
136900,0,0.0016411996708268109
136901,0,0.0020204796571128766
136902,0,0.0020704253987597625
136903,0,0.0006732401860370216
136904,0,0.002901761615031291
136905,0,0.0018674311521029408
136906,0,0.0008125359178566328
136907,0,0.002234632891396375
136908,0,0.001383416970244802
136909,0,0.001775089096993694
136910,0,0.003062410249415329
136911,0,0.004471338080125402
136912,0,0.006787427564446829
136913,0,0.0069465276978642925
136914,0,0.0012176768738917149
136915,0,0.0030198673366971193
136916,0,0.001090360645115062
136917,0,0.0023631719127588774
136918,0,0.0009300169302927784
136919,0,0.002435110191129256
136920,0,0.0011914234203908175
136921,0,0.008721684411851838
136922,0,0.0014600847289097689
136923,0,0.0011174488934220992
136924,0,0.000988405626615787
136925,0,0.0004577692023239411
136926,0,0.000652339882517263
136927,0,0.0017662494216818293
136928,0,0.002056309641607735
136929,0,0.003316240947424136
136930,0,0.002887528004755236
136931,0,0.01095379655173463
136932,0,0.006112396211826519
136933,0,0.0017168639727629703
136934,0,0.0032901402296801937
136935,0,0.0012206541135349892
136936,0,0.004842147904190663
136937,0,0.0008110690500325158
136938,0,0.0011088083359126317
136939,0,0.0011705093097815686
136940,0,0.0017170050312703673
136941,0,0.012790434501138863
136942,0,0.0013009126340339711
136943,0,0.0016419424491754637
136944,0,0.06731961102136579
136945,0,0.0071556948981093965
136946,0,0.004247989259500678
136947,0,0.0035036227191224175
136948,0,0.0007031330738313761
136949,0,0.0040758662974724365
136950,0,0.0017615025099818487
136951,0,0.002281802518473226
136952,0,0.0008456848919057986
136953,0,0.002042607323387565
136954,0,0.0003670841668881699
136955,0,0.0013515491258614953
136956,0,0.0011368966863059585
136957,0,0.002038736892971862
136958,0,0.0027262084953211052
136959,0,0.002295602634368617
136960,1,0.9950299848831924
136961,0,0.00623027109454909
136962,0,0.002034953274842275
136963,0,0.007380900709302932
136964,0,0.00426626392603548
136965,0,0.010776370390534536
136966,0,0.013226040575775344
136967,0,0.0022411864118888954
136968,0,0.009989144237842636
136969,0,0.0006069292175848196
136970,0,0.005492158297966343
136971,0,0.004173685413758171
136972,0,0.004585853873786889
136973,0,0.0045916906686801475
136974,0,0.0005156165775756223
136975,0,0.006766550430953515
136976,0,0.0013156938886727083
136977,0,0.003216346882333403
136978,0,0.001775737645324254
136979,0,0.0010098434506138594
136980,0,0.0007042011231918739
136981,0,0.0011411716236032247
136982,0,0.002778636181508741
136983,0,0.0013890046112890954
136984,0,0.0017911160525607922
136985,0,0.014842971152953752
136986,0,0.0018452001261937303
136987,0,0.004846666532419825
136988,0,0.0023972389925160653
136989,0,0.002813307443872225
136990,0,0.0004937854306201829
136991,0,0.0017589399842714026
136992,0,0.0007583356397074785
136993,0,0.0013513027539937667
136994,0,0.007090642992879575
136995,0,0.015034073037941565
136996,0,0.002284833258629328
136997,0,0.004186239789847879
136998,0,0.0030332199320543245
136999,0,0.0027589786831832656
137000,0,0.020475988662477542
137001,0,0.001537796840279966
137002,0,0.0029402908304444727
137003,0,0.0027590626542501875
137004,0,0.039485612200823736
137005,1,0.9997623913774282
137006,0,0.0004842258713864837
137007,0,0.0016707526397433338
137008,0,0.003419080830031439
137009,0,0.012179143612738993
137010,0,0.0052694892656964835
137011,0,0.0038228735658606913
137012,0,0.013310044563864889
137013,0,0.00476307719802478
137014,0,0.0008087643665513724
137015,0,0.008569238507193665
137016,0,0.0041052388444648615
137017,0,0.0010271057517509741
137018,0,0.0017626338091301474
137019,0,0.001830999648857543
137020,0,0.033267840552233884
137021,0,0.007795711881002859
137022,0,0.0007841842081971164
137023,0,0.0013530664894755473
137024,0,0.002465993591780811
137025,0,0.0008399981596279031
137026,0,0.011532243805309138
137027,0,0.0024250031290091226
137028,0,0.0014156184883789527
137029,0,0.001003049725795244
137030,0,0.0073082596178591685
137031,0,0.008469626346215843
137032,0,0.003969495120949264
137033,0,0.004364070832524824
137034,0,0.0046605261240806614
137035,0,0.013215546454272167
137036,0,0.0041332254494361245
137037,1,0.9927003339460032
137038,0,0.004046637114158295
137039,0,0.0018553711226657165
137040,0,0.0009592368012759693
137041,0,0.0078020078294946255
137042,0,0.0006490643023690347
137043,0,0.0022524158631268155
137044,0,0.0012672758131854992
137045,0,0.001177222347719702
137046,0,0.0013325810237548614
137047,0,0.00209446128740643
137048,0,0.00414413999540112
137049,0,0.006129910578252428
137050,0,0.000820527628705326
137051,0,0.0027860296589921753
137052,0,0.007844003421810686
137053,0,0.002074206685922492
137054,0,0.0015025523951930416
137055,0,0.002736651209876523
137056,0,0.0012586907363570812
137057,0,0.0012197021078057277
137058,0,0.0022107974971219847
137059,0,0.006219719688746795
137060,0,0.0007269298784813956
137061,0,0.0011685104576853614
137062,0,0.00866433133574015
137063,0,0.004513131158307458
137064,0,0.0045144346645441995
137065,0,0.011009963783167778
137066,0,0.004511215213695451
137067,0,0.0012213485798045814
137068,0,0.001894290027071954
137069,0,0.002626630653876962
137070,0,0.0030268386798488825
137071,0,0.002012316126954377
137072,0,0.0008861521237007274
137073,0,0.0019328713397966221
137074,0,0.005971575294977633
137075,0,0.002926303544025665
137076,0,0.0006583578507384628
137077,0,0.002375240348273763
137078,0,0.0017530419777170385
137079,0,0.003954546054046087
137080,0,0.004025958358365328
137081,0,0.004322296355868122
137082,0,0.001456206418619695
137083,0,0.0003491624251241713
137084,0,0.0021561500461269928
137085,0,0.005421796359752051
137086,0,0.005538194158392301
137087,0,0.0013989972826809046
137088,0,0.010879704151349331
137089,0,0.0014613279807684934
137090,0,0.0023479462846039733
137091,0,0.0007367585194855517
137092,0,0.008317060986017116
137093,0,0.0061076788901238705
137094,0,0.013919396568088327
137095,0,0.0037071239506401917
137096,0,0.001005255771546564
137097,0,0.008056167561251002
137098,0,0.005349589940374886
137099,0,0.0030916435685383525
137100,0,0.0012692057686037484
137101,0,0.002458818834426123
137102,0,0.005268920726317695
137103,0,0.009673085826946214
137104,0,0.000632271293455734
137105,0,0.0012167191516778055
137106,0,0.021150039561897885
137107,0,0.002913059435910147
137108,0,0.0013388730882969708
137109,0,0.0017447503988283041
137110,0,0.009386730060914382
137111,0,0.01802569618516995
137112,1,0.9827253547038326
137113,0,0.017198196033661198
137114,0,0.0009456352663340867
137115,0,0.0005688565265673429
137116,0,0.00533883237033124
137117,0,0.0010088306142961325
137118,0,0.0023441834642607844
137119,0,0.010206472205549018
137120,0,0.0017104599739525557
137121,0,0.0009084994112909395
137122,0,0.004658411067465338
137123,0,0.002016357521405785
137124,0,0.012909355936338778
137125,0,0.0008749864332460355
137126,0,0.0007167523059035896
137127,0,0.003423977335429466
137128,0,0.0012039171822719266
137129,0,0.0017899128400215725
137130,0,0.0016165356647839285
137131,0,0.0026441080873442586
137132,0,0.0016316653071512537
137133,0,0.001439618921531694
137134,0,0.012274714370483822
137135,0,0.005021324985019476
137136,0,0.0007883882470312507
137137,0,0.0008445123126212044
137138,0,0.003026174573323627
137139,0,0.0009561599171766695
137140,0,0.010454263619340988
137141,0,0.0015543031003933342
137142,0,0.002807031370530229
137143,0,0.001851938815087282
137144,0,0.001482557385325569
137145,0,0.0007838459552917708
137146,0,0.0025705737634571825
137147,0,0.000571950861061088
137148,0,0.006957105758792638
137149,0,0.002784741625317984
137150,0,0.0052316237434490796
137151,0,0.0017038295419210712
137152,0,0.003599798877872005
137153,0,0.018580151571877857
137154,0,0.0037535018285444585
137155,0,0.002808061553867563
137156,0,0.006652678066348841
137157,0,0.003570301763306803
137158,0,0.0012612355562937032
137159,0,0.002570398886556729
137160,0,0.002759025165671072
137161,0,0.0019112730580027031
137162,0,0.0030310629268591907
137163,0,0.0006154357229593389
137164,0,0.002143553837125561
137165,0,0.004248985488949918
137166,0,0.0023922704005029296
137167,0,0.0038998714844403763
137168,0,0.0028423354727012263
137169,0,0.003708404075827944
137170,0,0.0015100935396970135
137171,0,0.0022555792954862958
137172,0,0.0011075880853885468
137173,0,0.0036014516472243994
137174,0,0.0004454049705404503
137175,0,0.004121835852782034
137176,0,0.0015816378772634293
137177,0,0.004252158797969761
137178,0,0.001620723106249248
137179,0,0.003110919661628685
137180,0,0.000968532738596289
137181,0,0.003031670849584239
137182,0,0.009211402362993034
137183,0,0.002024666241645101
137184,0,0.002097989481925064
137185,0,0.005093740279378234
137186,0,0.0024604857930601034
137187,0,0.0009626004338026596
137188,0,0.008495115290071636
137189,0,0.008770901041092247
137190,0,0.001253922344707402
137191,0,0.00194813544690784
137192,0,0.4969646449021709
137193,0,0.0012919032806371145
137194,0,0.001372989743664291
137195,0,0.014381469223373753
137196,0,0.004860796690264801
137197,0,0.0032192400698945614
137198,0,0.008068612479827935
137199,0,0.0006415590945635373
137200,0,0.001168617980425951
137201,0,0.007245374097427479
137202,0,0.004592636506356962
137203,0,0.0013249326355430139
137204,0,0.0005401473047245504
137205,0,0.0025080593559173845
137206,0,0.0010131748731468202
137207,0,0.0061167250465633165
137208,0,0.0059270883001643964
137209,0,0.0012774719047380396
137210,0,0.003067578703368308
137211,0,0.0023537753305941113
137212,0,0.005658253131283664
137213,0,0.001940787683474633
137214,0,0.0011632786318590289
137215,0,0.004439543998502458
137216,0,0.006125118858870292
137217,0,0.002827208483121692
137218,0,0.005717626740770928
137219,0,0.0016892380362638938
137220,0,0.004871977070031265
137221,0,0.004362700742500998
137222,0,0.0059556465368352275
137223,0,0.0014628451745825842
137224,0,0.002712165682887141
137225,0,0.0006012025252165169
137226,0,0.0014776887625740742
137227,0,0.0016958225359291197
137228,0,0.008551507024143859
137229,0,0.0026446859531552595
137230,0,0.000673606367720894
137231,0,0.005152842815223249
137232,0,0.0012427725340361728
137233,0,0.0027377604942542735
137234,0,0.0010703435115221999
137235,0,0.0014120394298572268
137236,0,0.0011104925229671932
137237,0,0.0009907267576095492
137238,0,0.00128065513761458
137239,0,0.002910968830741681
137240,0,0.0010074179816738547
137241,0,0.007842146062772603
137242,0,0.008240471325469689
137243,0,0.003320139384178116
137244,0,0.007478953495942925
137245,0,0.011040592257280418
137246,0,0.004294154557160929
137247,0,0.0008755723703918622
137248,0,0.0017366457518337203
137249,0,0.009875924745116164
137250,0,0.0023233363214225354
137251,0,0.0033191852213889424
137252,0,0.002223900493682827
137253,0,0.001518991138250708
137254,0,0.0006858083842307123
137255,0,0.006110258366330072
137256,0,0.006712292294678001
137257,0,0.001338080855929392
137258,0,0.0008123800696848436
137259,0,0.0009027986515057169
137260,0,0.005162880337530147
137261,0,0.0030842577002052445
137262,0,0.0034090185707841736
137263,0,0.007082071733245755
137264,0,0.012398595493010693
137265,0,0.008511608509617978
137266,0,0.0014232579991189404
137267,0,0.0005397615762207101
137268,0,0.0006326513450196046
137269,0,0.0013360347870632508
137270,0,0.0009961238796398896
137271,0,0.0010168634926930858
137272,0,0.01831853252045446
137273,0,0.0008997553065691357
137274,0,0.0012342909526586445
137275,0,0.0020317563141699878
137276,0,0.0008971793670980973
137277,0,0.004164267038627785
137278,0,0.0018893253441539196
137279,0,0.0068515630715884615
137280,0,0.0004021989352293547
137281,0,0.0022194968152013687
137282,0,0.002161339326906792
137283,0,0.0064615838942040545
137284,0,0.0022605275256687768
137285,0,0.0019853400264512357
137286,0,0.0035134138945787626
137287,0,0.0021613156695421583
137288,0,0.010446758712909128
137289,0,0.0011902515383006946
137290,0,0.001626695731438297
137291,0,0.000891753521350928
137292,0,0.0027630492358301922
137293,0,0.003318860882594759
137294,0,0.0030856578597927855
137295,0,0.0015853571089702995
137296,0,0.0036485400092504307
137297,0,0.003889175625374784
137298,0,0.0062705802650351436
137299,0,0.0011264636785102856
137300,0,0.0065755665530018515
137301,0,0.0017796366972172262
137302,0,0.0009286935173475222
137303,0,0.004272906217584981
137304,0,0.005545491168262796
137305,0,0.017173155393413148
137306,0,0.005515514197577794
137307,0,0.001985568077109512
137308,0,0.002938651138410316
137309,0,0.0012932401667130795
137310,0,0.002740372186401905
137311,0,0.0038798767155245324
137312,0,0.009356489271100697
137313,0,0.0011578789764396232
137314,0,0.0011775567664126909
137315,0,0.0031024320973609743
137316,0,0.0006741512931547454
137317,0,0.0013723327720101298
137318,0,0.0021602319060026252
137319,0,0.0031456854110432178
137320,0,0.003301597400277904
137321,0,0.0008630698660609577
137322,0,0.0018577764913231237
137323,0,0.008144396720498147
137324,0,0.008128394949709659
137325,0,0.01110815320176736
137326,0,0.0006264613040530567
137327,0,0.002899728541928566
137328,0,0.008333465570520183
137329,0,0.0015529664678857582
137330,0,0.007627389616805279
137331,0,0.006502315136863348
137332,0,0.0016399530266225733
137333,0,0.0036191973347071676
137334,0,0.0033091583883125227
137335,0,0.0023321801358669805
137336,0,0.016094356394845463
137337,0,0.0012548534578367566
137338,0,0.003194107397761113
137339,0,0.0013808819518286457
137340,0,0.0006391461777009639
137341,0,0.0005966073220701094
137342,0,0.0009219799714698309
137343,0,0.0033485013365774784
137344,0,0.003872713039117062
137345,0,0.0015500918928458807
137346,0,0.005574857647848656
137347,0,0.00507021666321933
137348,0,0.002665616252629919
137349,0,0.0015048530230958785
137350,0,0.0013863715605917032
137351,0,0.007507239248194202
137352,0,0.0016996475533134112
137353,0,0.003939639944646403
137354,0,0.00046531733252198334
137355,0,0.0014117017133992546
137356,0,0.00037527055068805357
137357,0,0.0010955014121639334
137358,0,0.00048668972839644304
137359,0,0.0014714163016969826
137360,0,0.004086887229786059
137361,0,0.0011070850459079468
137362,0,0.0022302141054851865
137363,0,0.0009924789087171313
137364,0,0.005504224079051053
137365,0,0.0006451074714467954
137366,0,0.004448208748771864
137367,0,0.02355042720930688
137368,0,0.0012124754854158045
137369,0,0.002706689541186412
137370,0,0.0006938291700755919
137371,0,0.00612941754269663
137372,0,0.0013690387460955345
137373,0,0.00257396631096227
137374,0,0.0007868103351311609
137375,0,0.0010504705662384328
137376,0,0.0015153824363860794
137377,0,0.0003675209059039371
137378,0,0.002043745861939665
137379,1,0.9971784655087214
137380,0,0.011915330835568875
137381,0,0.0010629984626934282
137382,0,0.0005847985863599998
137383,0,0.0022379086046900526
137384,0,0.0023639606188062623
137385,1,0.9841775143071811
137386,0,0.0005308797862817637
137387,0,0.0001993783960194446
137388,0,0.0006679887281012228
137389,0,0.0012159827224484704
